customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04404,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,56.58,1731.06,No
CUST-04405,Female,1,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,114.96,2901.37,No
CUST-04406,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.91,1476.28,No
CUST-04407,Male,0,Yes,No,25,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),29.49,840.4,No
CUST-04408,Female,1,No,No,58,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,119.68,6939.91,No
CUST-04409,Female,1,No,No,41,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,46.78,1993.56,No
CUST-04410,Female,1,No,No,25,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),105.13,2599.52,No
CUST-04411,Male,0,No,No,48,No,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),36.55,1790.23,No
CUST-04412,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),93.14,1026.31,No
CUST-04413,Female,1,No,Yes,11,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),72.44,754.44,Yes
CUST-04414,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.09,2504.45,Yes
CUST-04415,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,75.28,3352.28,No
CUST-04416,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,22.5,178.98,Yes
CUST-04417,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),80.39,5239.66,No
CUST-04418,Female,0,No,No,64,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.53,2163.25,Yes
CUST-04419,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,99.85,207.5,No
CUST-04420,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,105.66,4396.0,No
CUST-04421,Female,0,Yes,No,54,Yes,No,DSL,No,No,One year,No,Electronic check,68.21,3676.88,No
CUST-04422,Female,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,98.32,1604.18,No
CUST-04423,Male,0,Yes,No,18,Yes,No,DSL,No,No,One year,Yes,Credit card (automatic),34.51,606.27,No
CUST-04424,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,One year,No,Credit card (automatic),69.21,4162.09,Yes
CUST-04425,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,59.39,974.41,No
CUST-04426,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.13,420.61,No
CUST-04427,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),24.45,1409.64,No
CUST-04428,Male,0,No,No,47,No,No phone service,DSL,Yes,Yes,Two year,Yes,Mailed check,95.21,4547.93,No
CUST-04429,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,27.91,1366.8,No
CUST-04430,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.65,3610.34,No
CUST-04431,Female,0,No,Yes,60,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,21.85,1296.12,No
CUST-04432,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,103.19,407.91,No
CUST-04433,Male,0,No,No,2,Yes,No,DSL,No,Yes,One year,No,Bank transfer (automatic),37.47,75.48,No
CUST-04434,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,71.55,4099.15,No
CUST-04435,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,46.15,1269.23,Yes
CUST-04436,Female,1,No,No,27,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),92.26,2540.85,No
CUST-04437,Male,0,Yes,No,7,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,52.14,327.58,No
CUST-04438,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),92.46,5836.6,No
CUST-04439,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,48.49,2248.22,No
CUST-04440,Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,95.25,6041.26,No
CUST-04441,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,23.06,277.34,No
CUST-04442,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card (automatic),48.33,655.27,No
CUST-04443,Female,1,No,Yes,43,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),69.86,2945.9,Yes
CUST-04444,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,24.51,365.96,No
CUST-04445,Female,1,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),38.6,2453.36,No
CUST-04446,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),113.45,4072.72,No
CUST-04447,Female,1,Yes,Yes,8,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,117.68,862.4,No
CUST-04448,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Two year,No,Credit card (automatic),93.97,6501.3,No
CUST-04449,Male,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),45.22,1564.18,No
CUST-04450,Female,1,No,Yes,28,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.05,1424.53,No
CUST-04451,Female,0,No,Yes,47,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,84.58,3866.45,No
CUST-04452,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),31.76,955.43,No
CUST-04453,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,114.83,2585.28,Yes
CUST-04454,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.48,725.47,No
CUST-04455,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,119.96,1659.3,No
CUST-04456,Female,0,Yes,No,71,Yes,No,DSL,No,No,Two year,No,Credit card (automatic),69.57,4990.11,No
CUST-04457,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,97.14,5089.65,No
CUST-04458,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,20.22,694.75,No
CUST-04459,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,108.87,3120.86,Yes
CUST-04460,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Two year,No,Electronic check,47.0,3131.77,No
CUST-04461,Female,0,Yes,Yes,15,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,86.79,1298.47,Yes
CUST-04462,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,100.64,4720.26,No
CUST-04463,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.41,1711.27,Yes
CUST-04464,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),64.25,3352.7,No
CUST-04465,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.38,1287.59,No
CUST-04466,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,51.21,1029.79,No
CUST-04467,Male,0,No,Yes,64,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,68.18,4322.73,No
CUST-04468,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),51.75,1931.25,No
CUST-04469,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),56.07,1504.24,No
CUST-04470,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.93,4885.17,No
CUST-04471,Female,1,No,Yes,29,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.26,2414.53,Yes
CUST-04472,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,43.23,874.04,Yes
CUST-04473,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.75,2653.7,No
CUST-04474,Female,0,No,No,70,Yes,No,DSL,Yes,No,Two year,No,Mailed check,106.28,7372.7,No
CUST-04475,Male,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,70.91,4411.26,No
CUST-04476,Female,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,Two year,Yes,Electronic check,63.33,2253.23,No
CUST-04477,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,57.69,41.27,No
CUST-04478,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),90.73,1938.31,Yes
CUST-04479,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,87.17,1427.97,No
CUST-04480,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),39.62,670.17,No
CUST-04481,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),87.15,6011.3,No
CUST-04482,Male,0,Yes,No,54,No,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.24,2472.57,No
CUST-04483,Male,1,No,No,30,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.86,703.13,Yes
CUST-04484,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,89.92,4061.03,No
CUST-04485,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,84.48,1622.76,Yes
CUST-04486,Female,1,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,61.08,2125.58,No
CUST-04487,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,72.57,964.12,Yes
CUST-04488,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.72,4984.73,Yes
CUST-04489,Female,1,No,No,62,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.52,4823.07,Yes
CUST-04490,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,85.79,1883.2,No
CUST-04491,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.39,1375.06,No
CUST-04492,Male,0,No,Yes,52,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,36.6,1897.31,No
CUST-04493,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.1,1809.76,Yes
CUST-04494,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),73.94,1384.44,No
CUST-04495,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,97.66,3750.53,No
CUST-04496,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),52.12,3621.62,No
CUST-04497,Female,1,No,Yes,57,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,55.64,3160.59,No
CUST-04498,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,45.62,984.6,No
CUST-04499,Male,0,Yes,No,9,Yes,No,DSL,No,No,One year,No,Mailed check,45.46,474.36,No
CUST-04500,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,114.89,3684.36,No
CUST-04501,Male,0,No,No,4,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,302.36,Yes
CUST-04502,Female,1,Yes,No,50,Yes,No,DSL,No,Yes,Two year,Yes,Credit card (automatic),35.59,1697.79,No
CUST-04503,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),92.22,454.53,No
CUST-04504,Female,0,No,Yes,20,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),92.2,1869.41,No
CUST-04505,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,86.65,3169.99,Yes
CUST-04506,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,33.47,736.64,No
CUST-04507,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,60.8,3508.98,No
CUST-04508,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),30.68,2000.13,No
CUST-04509,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),101.66,4478.9,Yes
CUST-04510,Male,0,Yes,No,34,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,85.52,2929.43,No
CUST-04511,Male,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,70.72,2978.21,No
CUST-04512,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),54.3,569.32,No
CUST-04513,Female,0,Yes,Yes,7,No,No phone service,DSL,No,Yes,Two year,No,Credit card (automatic),38.42,252.85,No
CUST-04514,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,One year,No,Credit card (automatic),30.64,2063.45,No
CUST-04515,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,116.92,2329.8,No
CUST-04516,Female,1,No,Yes,31,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),39.96,1176.32,No
CUST-04517,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),25.99,878.66,No
CUST-04518,Female,1,No,Yes,57,Yes,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),116.17,6639.74,Yes
CUST-04519,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,74.9,4625.16,No
CUST-04520,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,99.67,3136.51,No
CUST-04521,Male,0,Yes,No,53,No,No phone service,Fiber optic,No,Yes,One year,No,Credit card (automatic),24.38,1240.15,No
CUST-04522,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,76.69,2535.46,No
CUST-04523,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.82,3971.32,No
CUST-04524,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,One year,No,Credit card (automatic),97.2,5693.83,No
CUST-04525,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,23.84,201.64,Yes
CUST-04526,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,60.17,123.92,Yes
CUST-04527,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),99.91,6701.68,No
CUST-04528,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),72.27,4346.82,No
CUST-04529,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No,Two year,No,Electronic check,75.0,1382.16,No
CUST-04530,Male,1,Yes,Yes,16,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),29.72,519.42,Yes
CUST-04531,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.23,468.57,No
CUST-04532,Male,0,No,No,46,Yes,No,DSL,Yes,No,Two year,No,Electronic check,87.7,4104.58,No
CUST-04533,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,87.5,3365.29,No
CUST-04534,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.91,3624.45,No
CUST-04535,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.2,104.99,No
CUST-04536,Male,1,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,69.32,761.1,Yes
CUST-04537,Female,1,No,Yes,4,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.73,467.59,No
CUST-04538,Female,1,Yes,No,71,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,30.45,2187.04,No
CUST-04539,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.93,1682.28,No
CUST-04540,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),48.71,2520.45,No
CUST-04541,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,30.46,341.79,No
CUST-04542,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),96.35,6212.75,No
CUST-04543,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,71.08,3363.92,No
CUST-04544,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.68,4010.13,No
CUST-04545,Female,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,One year,No,Credit card (automatic),61.13,4352.5,No
CUST-04546,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),66.03,168.97,No
CUST-04547,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.6,749.15,No
CUST-04548,Female,0,No,Yes,4,Yes,No,DSL,Yes,No,Two year,No,Bank transfer (automatic),87.29,442.09,No
CUST-04549,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,63.24,1214.81,No
CUST-04550,Male,1,No,Yes,26,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.68,2621.16,Yes
CUST-04551,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,39.63,1614.68,No
CUST-04552,Female,0,No,Yes,50,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,40.51,2021.23,No
CUST-04553,Female,0,Yes,Yes,43,No,No phone service,Fiber optic,Yes,No,Two year,Yes,Electronic check,84.58,3642.6,No
CUST-04554,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card (automatic),104.6,6952.89,No
CUST-04555,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,67.22,757.0,No
CUST-04556,Female,0,Yes,No,67,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Mailed check,92.7,6263.98,No
CUST-04557,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,119.93,3176.39,No
CUST-04558,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,119.03,6421.5,No
CUST-04559,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,94.43,6248.67,No
CUST-04560,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,Yes,One year,Yes,Credit card (automatic),93.96,4674.69,No
CUST-04561,Female,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,44.76,692.1,No
CUST-04562,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,103.35,244.64,No
CUST-04563,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,60.51,3624.57,No
CUST-04564,Male,1,No,No,54,Yes,No,DSL,No,No,One year,No,Credit card (automatic),116.2,6165.79,No
CUST-04565,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),28.14,846.5,No
CUST-04566,Female,0,No,No,38,No,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),63.58,2412.69,No
CUST-04567,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),75.58,2137.5,No
CUST-04568,Female,1,No,Yes,25,Yes,Yes,DSL,No,Yes,One year,Yes,Credit card (automatic),60.52,1480.87,No
CUST-04569,Female,0,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.06,383.8,No
CUST-04570,Female,1,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,79.3,4818.05,No
CUST-04571,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,95.59,3997.97,No
CUST-04572,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),84.48,3283.53,No
CUST-04573,Male,0,No,Yes,42,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),43.44,1849.0,Yes
CUST-04574,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,93.16,4421.65,No
CUST-04575,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,45.69,1733.22,No
CUST-04576,Male,0,No,No,22,No,No phone service,No,No internet service,No internet service,One year,No,Credit card (automatic),37.52,794.67,No
CUST-04577,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,89.07,5077.0,No
CUST-04578,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,104.28,2842.12,No
CUST-04579,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,68.15,2842.35,No
CUST-04580,Male,0,No,Yes,34,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,73.14,2511.86,Yes
CUST-04581,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,50.27,1647.42,No
CUST-04582,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.46,4547.75,No
CUST-04583,Female,0,No,Yes,12,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),33.2,283.9,No
CUST-04584,Female,1,No,No,40,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.58,4675.88,Yes
CUST-04585,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,100.04,953.1,No
CUST-04586,Male,1,No,No,48,Yes,Yes,DSL,Yes,Yes,Two year,No,Mailed check,86.8,4157.83,No
CUST-04587,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,73.82,1516.79,No
CUST-04588,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.22,3870.91,No
CUST-04589,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,69.48,4203.93,No
CUST-04590,Male,0,No,Yes,66,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),50.0,3422.74,No
CUST-04591,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,36.04,2370.18,No
CUST-04592,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,One year,No,Credit card (automatic),84.76,4286.33,No
CUST-04593,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),112.94,3993.48,No
CUST-04594,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Two year,No,Credit card (automatic),35.36,882.47,No
CUST-04595,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.0,1030.08,No
